case_id,activity,timestamp,duration_seconds,variant,amount,submitter_id
CASE-00410,paid,2023-12-16 11:05:06.579736+00:00,3768.12,happy_path,4293.71,EMP-154
CASE-00411,submit,2023-12-11 21:20:51.571477+00:00,391.84,happy_path,4539.21,EMP-104
CASE-00411,manager_approval,2023-12-11 21:27:23.416257+00:00,93860.32,happy_path,4539.21,EMP-104
CASE-00411,finance_approval,2023-12-12 23:31:43.738058+00:00,38997.65,happy_path,4539.21,EMP-104
CASE-00411,paid,2023-12-13 10:21:41.384341+00:00,3344.53,happy_path,4539.21,EMP-104
CASE-00412,submit,2024-01-25 21:30:52.949777+00:00,159.05,rejection_loop,1150.7,EMP-137
CASE-00412,manager_rejects,2024-01-25 21:33:31.995554+00:00,3816.58,rejection_loop,1150.7,EMP-137
CASE-00412,resubmit,2024-01-25 22:37:08.575354+00:00,6241.67,rejection_loop,1150.7,EMP-137
CASE-00412,manager_approval,2024-01-26 00:21:10.242474+00:00,100571.46,rejection_loop,1150.7,EMP-137
CASE-00412,paid,2024-01-27 04:17:21.706655+00:00,4234.91,rejection_loop,1150.7,EMP-137
CASE-00413,submit,2023-10-26 00:43:07.260553+00:00,376.98,escalation,1504.23,EMP-121
CASE-00413,manager_approval,2023-10-26 00:49:24.237909+00:00,84266.68,escalation,1504.23,EMP-121
CASE-00413,finance_review,2023-10-27 00:13:50.919762+00:00,251209.49,escalation,1504.23,EMP-121
CASE-00413,paid,2023-10-29 22:00:40.413586+00:00,3646.4,escalation,1504.23,EMP-121
CASE-00414,submit,2023-11-12 00:08:06.611049+00:00,261.97,escalation,1711.38,EMP-023
CASE-00414,manager_approval,2023-11-12 00:12:28.581210+00:00,93697.69,escalation,1711.38,EMP-023
CASE-00414,finance_review,2023-11-13 02:14:06.266859+00:00,259075.19,escalation,1711.38,EMP-023
CASE-00414,paid,2023-11-16 02:12:01.455305+00:00,1950.9,escalation,1711.38,EMP-023
CASE-00415,submit,2024-03-04 05:14:38.389464+00:00,360.02,happy_path,2948.57,EMP-119
CASE-00415,manager_approval,2024-03-04 05:20:38.405096+00:00,43801.89,happy_path,2948.57,EMP-119
CASE-00415,finance_approval,2024-03-04 17:30:40.299030+00:00,45859.09,happy_path,2948.57,EMP-119
CASE-00415,paid,2024-03-05 06:14:59.392068+00:00,1728.5,happy_path,2948.57,EMP-119
CASE-00416,submit,2023-10-24 13:36:17.455140+00:00,227.71,happy_path,4452.66,EMP-129
CASE-00416,manager_approval,2023-10-24 13:40:05.168560+00:00,75206.52,happy_path,4452.66,EMP-129
CASE-00416,finance_approval,2023-10-25 10:33:31.691897+00:00,35179.8,happy_path,4452.66,EMP-129
CASE-00416,paid,2023-10-25 20:19:51.493906+00:00,2043.79,happy_path,4452.66,EMP-129
CASE-00417,submit,2023-12-15 15:42:31.600689+00:00,363.03,happy_path,4962.12,EMP-088
CASE-00417,manager_approval,2023-12-15 15:48:34.634074+00:00,43764.61,happy_path,4962.12,EMP-088
CASE-00417,finance_approval,2023-12-16 03:57:59.240580+00:00,36577.37,happy_path,4962.12,EMP-088
CASE-00417,paid,2023-12-16 14:07:36.611472+00:00,2842.76,happy_path,4962.12,EMP-088
CASE-00418,submit,2023-12-01 20:57:33.158446+00:00,313.79,rejection_loop,3905.76,EMP-125
CASE-00418,manager_rejects,2023-12-01 21:02:46.944643+00:00,4118.49,rejection_loop,3905.76,EMP-125
CASE-00418,resubmit,2023-12-01 22:11:25.436725+00:00,7069.12,rejection_loop,3905.76,EMP-125
CASE-00418,manager_approval,2023-12-02 00:09:14.560939+00:00,108536.05,rejection_loop,3905.76,EMP-125
CASE-00418,paid,2023-12-03 06:18:10.607694+00:00,3951.93,rejection_loop,3905.76,EMP-125
CASE-00419,submit,2024-02-17 14:34:11.064539+00:00,198.32,happy_path,3879.03,EMP-148
CASE-00419,manager_approval,2024-02-17 14:37:29.385390+00:00,88800.63,happy_path,3879.03,EMP-148
CASE-00419,finance_approval,2024-02-18 15:17:30.012597+00:00,51658.39,happy_path,3879.03,EMP-148
CASE-00419,paid,2024-02-19 05:38:28.405364+00:00,4252.87,happy_path,3879.03,EMP-148
CASE-00420,submit,2023-12-10 23:55:36.964671+00:00,338.9,escalation,2046.8,EMP-123
CASE-00420,manager_approval,2023-12-11 00:01:15.862776+00:00,89782.87,escalation,2046.8,EMP-123
CASE-00420,finance_review,2023-12-12 00:57:38.736474+00:00,167718.0,escalation,2046.8,EMP-123
CASE-00420,paid,2023-12-13 23:32:56.732701+00:00,3708.43,escalation,2046.8,EMP-123
CASE-00421,submit,2023-10-06 05:23:51.585812+00:00,397.56,happy_path,4174.48,EMP-049
CASE-00421,manager_approval,2023-10-06 05:30:29.143695+00:00,87310.21,happy_path,4174.48,EMP-049
CASE-00421,finance_approval,2023-10-07 05:45:39.356867+00:00,45389.94,happy_path,4174.48,EMP-049
CASE-00421,paid,2023-10-07 18:22:09.292484+00:00,5422.0,happy_path,4174.48,EMP-049
CASE-00422,submit,2024-01-16 23:03:26.542390+00:00,355.69,happy_path,558.41,EMP-129
CASE-00422,manager_approval,2024-01-16 23:09:22.233263+00:00,121304.21,happy_path,558.41,EMP-129
CASE-00422,finance_approval,2024-01-18 08:51:06.445199+00:00,41419.68,happy_path,558.41,EMP-129
CASE-00422,paid,2024-01-18 20:21:26.127801+00:00,4312.18,happy_path,558.41,EMP-129
CASE-00423,submit,2023-12-20 01:26:01.657513+00:00,287.56,rejection_loop,3002.03,EMP-087
CASE-00423,manager_rejects,2023-12-20 01:30:49.217054+00:00,3303.46,rejection_loop,3002.03,EMP-087
CASE-00423,resubmit,2023-12-20 02:25:52.678496+00:00,9288.77,rejection_loop,3002.03,EMP-087
CASE-00423,manager_approval,2023-12-20 05:00:41.451973+00:00,85791.8,rejection_loop,3002.03,EMP-087
CASE-00423,paid,2023-12-21 04:50:33.251059+00:00,3600.39,rejection_loop,3002.03,EMP-087
CASE-00424,submit,2023-11-13 02:46:01.165767+00:00,263.98,exception,4069.44,EMP-005
CASE-00424,missing_receipt,2023-11-13 02:50:25.147376+00:00,1777.25,exception,4069.44,EMP-005
CASE-00424,hold,2023-11-13 03:20:02.400484+00:00,213846.27,exception,4069.44,EMP-005
CASE-00424,resolved,2023-11-15 14:44:08.668298+00:00,3520.01,exception,4069.44,EMP-005
CASE-00424,paid,2023-11-15 15:42:48.674059+00:00,2404.69,exception,4069.44,EMP-005
CASE-00425,submit,2024-02-22 13:59:21.515274+00:00,239.25,happy_path,1864.63,EMP-167
CASE-00425,manager_approval,2024-02-22 14:03:20.769423+00:00,108215.69,happy_path,1864.63,EMP-167
CASE-00425,finance_approval,2024-02-23 20:06:56.457790+00:00,44539.01,happy_path,1864.63,EMP-167
CASE-00425,paid,2024-02-24 08:29:15.467703+00:00,2353.85,happy_path,1864.63,EMP-167
CASE-00426,submit,2024-01-28 15:24:43.601369+00:00,391.09,escalation,287.4,EMP-028
CASE-00426,manager_approval,2024-01-28 15:31:14.693169+00:00,90488.68,escalation,287.4,EMP-028
CASE-00426,finance_review,2024-01-29 16:39:23.372750+00:00,136188.55,escalation,287.4,EMP-028
CASE-00426,paid,2024-01-31 06:29:11.925546+00:00,4039.67,escalation,287.4,EMP-028
CASE-00427,submit,2023-11-08 23:44:16.928316+00:00,296.78,escalation,2398.26,EMP-040
CASE-00427,manager_approval,2023-11-08 23:49:13.705141+00:00,83684.03,escalation,2398.26,EMP-040
CASE-00427,finance_review,2023-11-09 23:03:57.732278+00:00,155280.32,escalation,2398.26,EMP-040
CASE-00427,paid,2023-11-11 18:11:58.051120+00:00,3798.06,escalation,2398.26,EMP-040
CASE-00428,submit,2023-10-27 16:32:47.109382+00:00,313.71,escalation,3132.85,EMP-180
CASE-00428,manager_approval,2023-10-27 16:38:00.819948+00:00,77508.38,escalation,3132.85,EMP-180
CASE-00428,finance_review,2023-10-28 14:09:49.200916+00:00,168583.79,escalation,3132.85,EMP-180
CASE-00428,paid,2023-10-30 12:59:32.992488+00:00,3158.17,escalation,3132.85,EMP-180
CASE-00429,submit,2024-01-20 14:53:16.139116+00:00,319.79,happy_path,576.01,EMP-051
CASE-00429,manager_approval,2024-01-20 14:58:35.928830+00:00,46263.28,happy_path,576.01,EMP-051
CASE-00429,finance_approval,2024-01-21 03:49:39.210219+00:00,49881.1,happy_path,576.01,EMP-051
CASE-00429,paid,2024-01-21 17:41:00.306132+00:00,3457.59,happy_path,576.01,EMP-051
CASE-00430,submit,2023-12-31 08:15:08.502301+00:00,336.66,happy_path,843.85,EMP-141
CASE-00430,manager_approval,2023-12-31 08:20:45.162849+00:00,134875.08,happy_path,843.85,EMP-141
CASE-00430,finance_approval,2024-01-01 21:48:40.242586+00:00,42941.38,happy_path,843.85,EMP-141
CASE-00430,paid,2024-01-02 09:44:21.618188+00:00,3658.28,happy_path,843.85,EMP-141
CASE-00431,submit,2024-01-31 10:10:29.063162+00:00,315.44,escalation,4539.06,EMP-147
CASE-00431,manager_approval,2024-01-31 10:15:44.500397+00:00,93963.28,escalation,4539.06,EMP-147
CASE-00431,finance_review,2024-02-01 12:21:47.781065+00:00,103711.54,escalation,4539.06,EMP-147
CASE-00431,paid,2024-02-02 17:10:19.319980+00:00,3493.95,escalation,4539.06,EMP-147
CASE-00432,submit,2023-12-24 05:09:55.202754+00:00,346.51,happy_path,1316.67,EMP-060
CASE-00432,manager_approval,2023-12-24 05:15:41.716748+00:00,83994.38,happy_path,1316.67,EMP-060
CASE-00432,finance_approval,2023-12-25 04:35:36.100949+00:00,55740.85,happy_path,1316.67,EMP-060
CASE-00432,paid,2023-12-25 20:04:36.952285+00:00,4110.22,happy_path,1316.67,EMP-060
CASE-00433,submit,2024-02-24 06:53:42.589042+00:00,262.27,rejection_loop,4268.63,EMP-093
CASE-00433,manager_rejects,2024-02-24 06:58:04.861455+00:00,4507.48,rejection_loop,4268.63,EMP-093
CASE-00433,resubmit,2024-02-24 08:13:12.344082+00:00,9708.59,rejection_loop,4268.63,EMP-093
CASE-00433,manager_approval,2024-02-24 10:55:00.938615+00:00,106857.65,rejection_loop,4268.63,EMP-093
CASE-00433,paid,2024-02-25 16:35:58.584670+00:00,5286.66,rejection_loop,4268.63,EMP-093
CASE-00434,submit,2024-03-12 00:21:33.505461+00:00,333.35,escalation,894.04,EMP-092
CASE-00434,manager_approval,2024-03-12 00:27:06.855686+00:00,102798.24,escalation,894.04,EMP-092
CASE-00434,finance_review,2024-03-13 05:00:25.095189+00:00,163291.66,escalation,894.04,EMP-092
CASE-00434,paid,2024-03-15 02:21:56.756863+00:00,3507.72,escalation,894.04,EMP-092
CASE-00435,submit,2024-03-24 05:10:44.033689+00:00,242.39,happy_path,613.47,EMP-103
CASE-00435,manager_approval,2024-03-24 05:14:46.424344+00:00,83483.93,happy_path,613.47,EMP-103
CASE-00435,finance_approval,2024-03-25 04:26:10.355690+00:00,50241.17,happy_path,613.47,EMP-103
CASE-00435,paid,2024-03-25 18:23:31.529842+00:00,4554.46,happy_path,613.47,EMP-103
CASE-00436,submit,2023-10-26 20:27:00.033631+00:00,213.19,escalation,3994.7,EMP-029
CASE-00436,manager_approval,2023-10-26 20:30:33.226464+00:00,77385.24,escalation,3994.7,EMP-029
CASE-00436,finance_review,2023-10-27 18:00:18.464640+00:00,52046.3,escalation,3994.7,EMP-029
CASE-00436,paid,2023-10-28 08:27:44.766978+00:00,3835.31,escalation,3994.7,EMP-029
CASE-00437,submit,2024-02-02 02:39:30.054948+00:00,276.71,exception,2439.24,EMP-146
CASE-00437,missing_receipt,2024-02-02 02:44:06.768081+00:00,1922.74,exception,2439.24,EMP-146
CASE-00437,hold,2024-02-02 03:16:09.507062+00:00,335890.92,exception,2439.24,EMP-146
CASE-00437,resolved,2024-02-06 00:34:20.422911+00:00,3508.5,exception,2439.24,EMP-146
CASE-00437,paid,2024-02-06 01:32:48.923783+00:00,3768.91,exception,2439.24,EMP-146
CASE-00438,submit,2023-12-28 22:54:14.815796+00:00,174.9,escalation,4200.76,EMP-034
CASE-00438,manager_approval,2023-12-28 22:57:09.719386+00:00,89767.05,escalation,4200.76,EMP-034
CASE-00438,finance_review,2023-12-29 23:53:16.768050+00:00,158245.19,escalation,4200.76,EMP-034
CASE-00438,paid,2023-12-31 19:50:41.956565+00:00,3718.54,escalation,4200.76,EMP-034
CASE-00439,submit,2024-01-05 11:12:48.168025+00:00,296.15,escalation,111.18,EMP-174
CASE-00439,manager_approval,2024-01-05 11:17:44.313226+00:00,51779.7,escalation,111.18,EMP-174
CASE-00439,finance_review,2024-01-06 01:40:44.014907+00:00,190355.66,escalation,111.18,EMP-174
CASE-00439,paid,2024-01-08 06:33:19.676481+00:00,5817.58,escalation,111.18,EMP-174
CASE-00440,submit,2024-02-06 02:30:23.026196+00:00,372.99,rejection_loop,2619.54,EMP-177
CASE-00440,manager_rejects,2024-02-06 02:36:36.014147+00:00,4097.65,rejection_loop,2619.54,EMP-177
CASE-00440,resubmit,2024-02-06 03:44:53.664736+00:00,7214.82,rejection_loop,2619.54,EMP-177
CASE-00440,manager_approval,2024-02-06 05:45:08.489461+00:00,106296.19,rejection_loop,2619.54,EMP-177
CASE-00440,paid,2024-02-07 11:16:44.681730+00:00,3203.65,rejection_loop,2619.54,EMP-177
CASE-00441,submit,2023-10-12 19:43:32.224021+00:00,247.08,rejection_loop,2813.8,EMP-157
CASE-00441,manager_rejects,2023-10-12 19:47:39.304207+00:00,3382.35,rejection_loop,2813.8,EMP-157
CASE-00441,resubmit,2023-10-12 20:44:01.655791+00:00,6375.49,rejection_loop,2813.8,EMP-157
CASE-00441,manager_approval,2023-10-12 22:30:17.148315+00:00,110963.93,rejection_loop,2813.8,EMP-157
CASE-00441,paid,2023-10-14 05:19:41.076935+00:00,2169.57,rejection_loop,2813.8,EMP-157
CASE-00442,submit,2023-11-29 17:08:17.099179+00:00,276.42,rejection_loop,420.58,EMP-126
CASE-00442,manager_rejects,2023-11-29 17:12:53.522776+00:00,4023.2,rejection_loop,420.58,EMP-126
CASE-00442,resubmit,2023-11-29 18:19:56.722177+00:00,4925.87,rejection_loop,420.58,EMP-126
CASE-00442,manager_approval,2023-11-29 19:42:02.595023+00:00,85211.11,rejection_loop,420.58,EMP-126
CASE-00442,paid,2023-11-30 19:22:13.704747+00:00,2400.44,rejection_loop,420.58,EMP-126
CASE-00443,submit,2023-12-22 15:47:09.204268+00:00,376.4,happy_path,2248.73,EMP-147
CASE-00443,manager_approval,2023-12-22 15:53:25.600194+00:00,100996.5,happy_path,2248.73,EMP-147
CASE-00443,finance_approval,2023-12-23 19:56:42.096121+00:00,37055.13,happy_path,2248.73,EMP-147
CASE-00443,paid,2023-12-24 06:14:17.224679+00:00,4375.39,happy_path,2248.73,EMP-147
CASE-00444,submit,2023-10-09 10:47:38.212749+00:00,347.76,escalation,558.08,EMP-106
CASE-00444,manager_approval,2023-10-09 10:53:25.970758+00:00,47917.88,escalation,558.08,EMP-106
CASE-00444,finance_review,2023-10-10 00:12:03.852757+00:00,148273.74,escalation,558.08,EMP-106
CASE-00444,paid,2023-10-11 17:23:17.594096+00:00,4200.2,escalation,558.08,EMP-106
CASE-00445,submit,2023-11-09 05:35:50.622114+00:00,151.11,escalation,4456.05,EMP-144
CASE-00445,manager_approval,2023-11-09 05:38:21.727587+00:00,61329.56,escalation,4456.05,EMP-144
CASE-00445,finance_review,2023-11-09 22:40:31.286580+00:00,79558.34,escalation,4456.05,EMP-144
CASE-00445,paid,2023-11-10 20:46:29.623931+00:00,3403.52,escalation,4456.05,EMP-144
CASE-00446,submit,2024-02-18 03:14:19.850693+00:00,315.17,happy_path,2299.58,EMP-144
CASE-00446,manager_approval,2024-02-18 03:19:35.023612+00:00,58641.36,happy_path,2299.58,EMP-144
CASE-00446,finance_approval,2024-02-18 19:36:56.387751+00:00,36481.73,happy_path,2299.58,EMP-144
CASE-00446,paid,2024-02-19 05:44:58.115985+00:00,2954.66,happy_path,2299.58,EMP-144
CASE-00447,submit,2023-12-03 10:39:45.845899+00:00,349.87,happy_path,3311.61,EMP-001
CASE-00447,manager_approval,2023-12-03 10:45:35.712743+00:00,113244.37,happy_path,3311.61,EMP-001
CASE-00447,finance_approval,2023-12-04 18:13:00.078766+00:00,26895.26,happy_path,3311.61,EMP-001
CASE-00447,paid,2023-12-05 01:41:15.339305+00:00,3314.88,happy_path,3311.61,EMP-001
CASE-00448,submit,2023-12-30 15:15:49.155202+00:00,370.38,rejection_loop,276.6,EMP-043
CASE-00448,manager_rejects,2023-12-30 15:21:59.533527+00:00,4031.13,rejection_loop,276.6,EMP-043
CASE-00448,resubmit,2023-12-30 16:29:10.665324+00:00,4531.85,rejection_loop,276.6,EMP-043
CASE-00448,manager_approval,2023-12-30 17:44:42.510747+00:00,72473.28,rejection_loop,276.6,EMP-043
CASE-00448,paid,2023-12-31 13:52:35.795116+00:00,3972.31,rejection_loop,276.6,EMP-043
CASE-00449,submit,2023-11-10 19:20:47.971946+00:00,317.62,happy_path,647.69,EMP-101
CASE-00449,manager_approval,2023-11-10 19:26:05.587902+00:00,73866.95,happy_path,647.69,EMP-101
CASE-00449,finance_approval,2023-11-11 15:57:12.540985+00:00,36842.55,happy_path,647.69,EMP-101
CASE-00449,paid,2023-11-12 02:11:15.092626+00:00,4888.91,happy_path,647.69,EMP-101
CASE-00450,submit,2024-01-16 23:39:50.350028+00:00,309.11,happy_path,3184.54,EMP-173
CASE-00450,manager_approval,2024-01-16 23:44:59.456444+00:00,62991.39,happy_path,3184.54,EMP-173
CASE-00450,finance_approval,2024-01-17 17:14:50.850522+00:00,33403.66,happy_path,3184.54,EMP-173
CASE-00450,paid,2024-01-18 02:31:34.508710+00:00,1711.17,happy_path,3184.54,EMP-173
CASE-00451,submit,2024-02-12 12:26:39.044229+00:00,239.64,happy_path,2519.2,EMP-136
CASE-00451,manager_approval,2024-02-12 12:30:38.687172+00:00,78849.7,happy_path,2519.2,EMP-136
CASE-00451,finance_approval,2024-02-13 10:24:48.385325+00:00,29123.44,happy_path,2519.2,EMP-136
CASE-00451,paid,2024-02-13 18:30:11.829655+00:00,2557.59,happy_path,2519.2,EMP-136
CASE-00452,submit,2024-01-15 03:21:17.806471+00:00,296.15,rejection_loop,4555.4,EMP-178
CASE-00452,manager_rejects,2024-01-15 03:26:13.961339+00:00,3287.83,rejection_loop,4555.4,EMP-178
CASE-00452,resubmit,2024-01-15 04:21:01.787968+00:00,5346.67,rejection_loop,4555.4,EMP-178
CASE-00452,manager_approval,2024-01-15 05:50:08.457114+00:00,105417.56,rejection_loop,4555.4,EMP-178
CASE-00452,paid,2024-01-16 11:07:06.016399+00:00,4389.3,rejection_loop,4555.4,EMP-178
CASE-00453,submit,2024-02-17 05:27:30.654183+00:00,252.24,happy_path,4898.53,EMP-178
CASE-00453,manager_approval,2024-02-17 05:31:42.891952+00:00,78186.96,happy_path,4898.53,EMP-178
CASE-00453,finance_approval,2024-02-18 03:14:49.851663+00:00,61530.24,happy_path,4898.53,EMP-178
CASE-00453,paid,2024-02-18 20:20:20.096591+00:00,4571.44,happy_path,4898.53,EMP-178
CASE-00454,submit,2024-03-10 13:24:25.975317+00:00,287.85,happy_path,2093.09,EMP-180
CASE-00454,manager_approval,2024-03-10 13:29:13.828361+00:00,44953.28,happy_path,2093.09,EMP-180
CASE-00454,finance_approval,2024-03-11 01:58:27.103761+00:00,42130.63,happy_path,2093.09,EMP-180
CASE-00454,paid,2024-03-11 13:40:37.731014+00:00,2853.74,happy_path,2093.09,EMP-180
CASE-00455,submit,2023-11-08 03:50:27.008324+00:00,284.59,rejection_loop,2790.23,EMP-056
CASE-00455,manager_rejects,2023-11-08 03:55:11.598307+00:00,3246.61,rejection_loop,2790.23,EMP-056
CASE-00455,resubmit,2023-11-08 04:49:18.210079+00:00,6150.87,rejection_loop,2790.23,EMP-056
CASE-00455,manager_approval,2023-11-08 06:31:49.077523+00:00,68213.25,rejection_loop,2790.23,EMP-056
CASE-00455,paid,2023-11-09 01:28:42.330342+00:00,4710.63,rejection_loop,2790.23,EMP-056
CASE-00456,submit,2024-01-01 16:49:10.764001+00:00,281.85,exception,3267.93,EMP-046
CASE-00456,missing_receipt,2024-01-01 16:53:52.618045+00:00,1551.37,exception,3267.93,EMP-046
CASE-00456,hold,2024-01-01 17:19:43.984118+00:00,319461.18,exception,3267.93,EMP-046
CASE-00456,resolved,2024-01-05 10:04:05.161511+00:00,3970.84,exception,3267.93,EMP-046
CASE-00456,paid,2024-01-05 11:10:15.999655+00:00,2438.58,exception,3267.93,EMP-046
CASE-00457,submit,2024-03-11 21:30:04.053429+00:00,309.6,escalation,2116.52,EMP-192
CASE-00457,manager_approval,2024-03-11 21:35:13.652115+00:00,43139.3,escalation,2116.52,EMP-192
CASE-00457,finance_review,2024-03-12 09:34:12.948902+00:00,154085.49,escalation,2116.52,EMP-192
CASE-00457,paid,2024-03-14 04:22:18.440420+00:00,3472.52,escalation,2116.52,EMP-192
CASE-00458,submit,2024-01-31 15:29:52.988183+00:00,304.51,happy_path,1935.31,EMP-014
CASE-00458,manager_approval,2024-01-31 15:34:57.495626+00:00,97538.16,happy_path,1935.31,EMP-014
CASE-00458,finance_approval,2024-02-01 18:40:35.655487+00:00,54602.78,happy_path,1935.31,EMP-014
CASE-00458,paid,2024-02-02 09:50:38.438887+00:00,3992.66,happy_path,1935.31,EMP-014
CASE-00459,submit,2024-02-21 04:25:26.299533+00:00,341.79,happy_path,4204.94,EMP-177
CASE-00459,manager_approval,2024-02-21 04:31:08.089753+00:00,94084.68,happy_path,4204.94,EMP-177
CASE-00459,finance_approval,2024-02-22 06:39:12.768468+00:00,51814.72,happy_path,4204.94,EMP-177
CASE-00459,paid,2024-02-22 21:02:47.490339+00:00,2976.54,happy_path,4204.94,EMP-177
CASE-00460,submit,2024-03-06 16:06:54.777902+00:00,351.1,escalation,3393.85,EMP-144
CASE-00460,manager_approval,2024-03-06 16:12:45.875185+00:00,85078.71,escalation,3393.85,EMP-144
CASE-00460,finance_review,2024-03-07 15:50:44.581764+00:00,117409.53,escalation,3393.85,EMP-144
CASE-00460,paid,2024-03-09 00:27:34.115066+00:00,3722.74,escalation,3393.85,EMP-144
CASE-00461,submit,2023-10-11 10:57:11.113594+00:00,404.77,rejection_loop,1473.81,EMP-171
CASE-00461,manager_rejects,2023-10-11 11:03:55.885379+00:00,3141.74,rejection_loop,1473.81,EMP-171
CASE-00461,resubmit,2023-10-11 11:56:17.623246+00:00,8465.52,rejection_loop,1473.81,EMP-171
CASE-00461,manager_approval,2023-10-11 14:17:23.144544+00:00,94188.62,rejection_loop,1473.81,EMP-171
CASE-00461,paid,2023-10-12 16:27:11.765964+00:00,2270.77,rejection_loop,1473.81,EMP-171
CASE-00462,submit,2023-11-17 05:47:37.228446+00:00,224.03,exception,316.32,EMP-191
CASE-00462,missing_receipt,2023-11-17 05:51:21.263144+00:00,1440.79,exception,316.32,EMP-191
CASE-00462,hold,2023-11-17 06:15:22.051311+00:00,370626.8,exception,316.32,EMP-191
CASE-00462,resolved,2023-11-21 13:12:28.847302+00:00,2777.21,exception,316.32,EMP-191
CASE-00462,paid,2023-11-21 13:58:46.061259+00:00,4793.74,exception,316.32,EMP-191
CASE-00463,submit,2024-02-12 22:06:14.905406+00:00,250.53,escalation,3787.78,EMP-140
CASE-00463,manager_approval,2024-02-12 22:10:25.436997+00:00,97853.6,escalation,3787.78,EMP-140
CASE-00463,finance_review,2024-02-14 01:21:19.034801+00:00,238318.49,escalation,3787.78,EMP-140
CASE-00463,paid,2024-02-16 19:33:17.528571+00:00,3941.47,escalation,3787.78,EMP-140
CASE-00464,submit,2024-02-12 07:32:36.166680+00:00,361.41,exception,418.62,EMP-045
CASE-00464,missing_receipt,2024-02-12 07:38:37.572745+00:00,1863.23,exception,418.62,EMP-045
